Number,Song Name,Artist Name
45,"

	
	
		
					Wild Side		
	
","
	
	Normani Featuring Cardi B
"
46,"

	
	
		
					Wockesha		
	
","
	
	Moneybagg Yo
"
47,"

	
	
		
					Traitor		
	
","
	
	Olivia Rodrigo
"
48,"

	
	
		
					Chasing After You		
	
","
	
	Ryan Hurd With Maren Morris
"
49,"

	
	
		
					Wants And Needs		
	
","
	
	Drake Featuring Lil Baby
"
50,"

	
	
		
					Yonaguni		
	
","
	
	Bad Bunny
"
51,"

	
	
		
					Todo de Ti		
	
","
	
	Rauw Alejandro
"
52,"

	
	
		
					Country Again		
	
","
	
	Thomas Rhett
"
53,"

	
	
		
					Waves		
	
","
	
	Luke Bryan
"
54,"

	
	
		
					Things A Man Oughta Know		
	
","
	
	Lainey Wilson
"
55,"

	
	
		
					Arcade		
	
","
	
	Duncan Laurence
"
56,"

	
	
		
					One Too Many		
	
","
	
	Keith Urban Duet With P!nk
"
57,"

	
	
		
					Over The Top		
	
","
	
	Smiley Featuring Drake
"
58,"

	
	
		
					You		
	
","
	
	Regard x Troye Sivan x Tate McRae
"
59,"

	
	
		
					Essence		
	
","
	
	Wizkid Featuring Justin Bieber & Tems
"
60,"

	
	
		
					Ball If I Want To		
	
","
	
	DaBaby
"
61,"

	
	
		
					Memory		
	
","
	
	Kane Brown X blackbear
"
62,"

	
	
		
					We Didn't Have Much		
	
","
	
	Justin Moore
"
63,"

	
	
		
					2055		
	
","
	
	Sleepy Hallow
"
64,"

	
	
		
					Drunk (And I Don't Wanna Go Home)		
	
","
	
	Elle King & Miranda Lambert
"
65,"

	
	
		
					Blame It On You		
	
","
	
	Jason Aldean
"
66,"

	
	
		
					Settling Down		
	
","
	
	Miranda Lambert
"
67,"

	
	
		
					Gone		
	
","
	
	Dierks Bentley
"
68,"

	
	
		
					Way Less Sad		
	
","
	
	AJR
"
69,"

	
	
		
					my.life		
	
","
	
	J. Cole, 21 Savage & Morray
"
70,"

	
	
		
					A-O-K		
	
","
	
	Tai Verdes
"
71,"

	
	
		
					Straightenin		
	
","
	
	Migos
"
72,"

	
	
		
					Tombstone		
	
","
	
	Rod Wave
"
73,"

	
	
		
					Love Again		
	
","
	
	Dua Lipa
"
74,"

	
	
		
					AM		
	
","
	
	Nio Garcia X J Balvin X Bad Bunny
"
75,"

	
	
		
					Favorite Crime		
	
","
	
	Olivia Rodrigo
"
76,"

	
	
		
					Come Through		
	
","
	
	H.E.R. Featuring Chris Brown
"
77,"

	
	
		
					I Was On A Boat That Day		
	
","
	
	Old Dominion
"
78,"

	
	
		
					Cold Beer Calling My Name		
	
","
	
	Jameson Rodgers Featuring Luke Combs
"
79,"

	
	
		
					You Should Probably Leave		
	
","
	
	Chris Stapleton
"
80,"

	
	
		
					Happier		
	
","
	
	Olivia Rodrigo
"
81,"

	
	
		
					Pepas		
	
","
	
	Farruko
"
82,"

	
	
		
					My Boy		
	
","
	
	Elvie Shane
"
83,"

	
	
		
					Hats Off		
	
","
	
	Lil Baby, Lil Durk & Travis Scott
"
84,"

	
	
		
					Red Light Green Light		
	
","
	
	DaBaby
"
85,"

	
	
		
					Fiel		
	
","
	
	Los Legendarios, Wisin & Jhay Cortez
"
86,"

	
	
		
					Next Girl		
	
","
	
	Carly Pearce
"
87,"

	
	
		
					NDA		
	
","
	
	Billie Eilish
"
88,"

	
	
		
					Better Believe		
	
","
	
	Belly, The Weeknd & Young Thug
"
89,"

	
	
		
					Lick Back		
	
","
	
	EST Gee
"
90,"

	
	
		
					Memory I Don't Mess With		
	
","
	
	Lee Brice
"
91,"

	
	
		
					Ski		
	
","
	
	Young Thug & Gunna
"
92,"

	
	
		
					5500 Degrees		
	
","
	
	EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez
"
93,"

	
	
		
					Build A Bitch		
	
","
	
	Bella Poarch
"
94,"

	
	
		
					Twerkulator		
	
","
	
	City Girls
"
95,"

	
	
		
					Brutal		
	
","
	
	Olivia Rodrigo
"
96,"

	
	
		
					Minimum Wage		
	
","
	
	Blake Shelton
"
97,"

	
	
		
					Working		
	
","
	
	Tate McRae X Khalid
"
98,"

	
	
		
					Holy Smokes		
	
","
	
	Trippie Redd Featuring Lil Uzi Vert
"
99,"

	
	
		
					WUSYANAME		
	
","
	
	Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign
"
100,"

	
	
		
					Still Chose You		
	
","
	
	The Kid LAROI Featuring Mustard
"
