Number,Song Name,Artist Name
34,"

	
	
		
					Buy Dirt		
	
","
	
	Jordan Davis Featuring Luke Bryan
"
35,"

	
	
		
					Memory I Don't Mess With		
	
","
	
	Lee Brice
"
36,"

	
	
		
					A-O-K		
	
","
	
	Tai Verdes
"
37,"

	
	
		
					My Boy		
	
","
	
	Elvie Shane
"
38,"

	
	
		
					Ghost		
	
","
	
	Justin Bieber
"
39,"

	
	
		
					Pissed Me Off		
	
","
	
	Lil Durk
"
40,"

	
	
		
					You Should Probably Leave		
	
","
	
	Chris Stapleton
"
41,"

	
	
		
					Cold As You		
	
","
	
	Luke Combs
"
42,"

	
	
		
					I Was On A Boat That Day		
	
","
	
	Old Dominion
"
43,"

	
	
		
					Sharing Locations		
	
","
	
	Meek Mill Featuring Lil Baby & Lil Durk
"
44,"

	
	
		
					Leave The Door Open		
	
","
	
	Silk Sonic (Bruno Mars & Anderson .Paak)
"
45,"

	
	
		
					Lets Go Brandon		
	
","
	
	Loza Alexander
"
46,"

	
	
		
					Gyalis		
	
","
	
	Capella Grey
"
47,"

	
	
		
					Wild Side		
	
","
	
	Normani Featuring Cardi B
"
48,"

	
	
		
					Fair Trade		
	
","
	
	Drake Featuring Travis Scott
"
49,"

	
	
		
					Leave Before You Love Me		
	
","
	
	Marshmello X Jonas Brothers
"
50,"

	
	
		
					Deja Vu		
	
","
	
	Olivia Rodrigo
"
51,"

	
	
		
					Thinking 'Bout You		
	
","
	
	Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
"
52,"

	
	
		
					Family Ties		
	
","
	
	Baby Keem & Kendrick Lamar
"
53,"

	
	
		
					Have Mercy		
	
","
	
	Chloe
"
54,"

	
	
		
					Cold Beer Calling My Name		
	
","
	
	Jameson Rodgers Featuring Luke Combs
"
55,"

	
	
		
					Same Boat		
	
","
	
	Zac Brown Band
"
56,"

	
	
		
					Ex For A Reason		
	
","
	
	Summer Walker & JT
"
57,"

	
	
		
					Better Days		
	
","
	
	NEIKED X Mae Muller X Polo G
"
58,"

	
	
		
					Hurricane		
	
","
	
	Kanye West
"
59,"

	
	
		
					Baddest		
	
","
	
	Yung Bleu, Chris Brown & 2 Chainz
"
60,"

	
	
		
					Late At Night		
	
","
	
	Roddy Ricch
"
61,"

	
	
		
					Love Again		
	
","
	
	Dua Lipa
"
62,"

	
	
		
					Memory		
	
","
	
	Kane Brown X blackbear
"
63,"

	
	
		
					Chosen		
	
","
	
	Blxst & Tyga Featuring Ty Dolla $ign
"
64,"

	
	
		
					Knowing You		
	
","
	
	Kenny Chesney
"
65,"

	
	
		
					Woman		
	
","
	
	Doja Cat
"
66,"

	
	
		
					Esta Danada		
	
","
	
	Ivan Cornejo
"
67,"

	
	
		
					WFM		
	
","
	
	RealestK
"
68,"

	
	
		
					Livin It Up		
	
","
	
	Young Thug With Post Malone & A$AP Rocky
"
69,"

	
	
		
					Stressed		
	
","
	
	Young Thug With J. Cole & T-Shyne
"
70,"

	
	
		
					Whole Lotta Money		
	
","
	
	BIA Featuring Nicki Minaj
"
71,"

	
	
		
					Too Easy		
	
","
	
	Gunna & Future
"
72,"

	
	
		
					2055		
	
","
	
	Sleepy Hallow
"
73,"

	
	
		
					Lo Siento BB:/		
	
","
	
	Tainy, Bad Bunny & Julieta Venegas
"
74,"

	
	
		
					Sand In My Boots		
	
","
	
	Morgan Wallen
"
75,"

	
	
		
					Volvi		
	
","
	
	Aventura x Bad Bunny
"
76,"

	
	
		
					'Til You Can't		
	
","
	
	Cody Johnson
"
77,"

	
	
		
					Jugaste y Sufri		
	
","
	
	Eslabon Armado Featuring DannyLux
"
78,"

	
	
		
					Rich N***a Shit		
	
","
	
	Young Thug With Juice WRLD
"
79,"

	
	
		
					Yonaguni		
	
","
	
	Bad Bunny
"
80,"

	
	
		
					One Mississippi		
	
","
	
	Kane Brown
"
81,"

	
	
		
					Whiskey And Rain		
	
","
	
	Michael Ray
"
82,"

	
	
		
					Thot Shit		
	
","
	
	Megan Thee Stallion
"
83,"

	
	
		
					Tequila Little Time		
	
","
	
	Jon Pardi
"
84,"

	
	
		
					Freedom Was A Highway		
	
","
	
	Jimmie Allen & Brad Paisley
"
85,"

	
	
		
					Maybach		
	
","
	
	42 Dugg Featuring Future
"
86,"

	
	
		
					Get Into It (Yuh)		
	
","
	
	Doja Cat
"
87,"

	
	
		
					No Friends In The Industry		
	
","
	
	Drake
"
88,"

	
	
		
					For Tonight		
	
","
	
	Giveon
"
89,"

	
	
		
					Praise God		
	
","
	
	Kanye West
"
90,"

	
	
		
					Champagne Poetry		
	
","
	
	Drake
"
91,"

	
	
		
					Let Somebody Go		
	
","
	
	Coldplay X Selena Gomez
"
92,"

	
	
		
					Ya Superame (En Vivo Desde Culiacan, Sinaloa)		
	
","
	
	Grupo Firme
"
93,"

	
	
		
					You Time		
	
","
	
	Scotty McCreery
"
94,"

	
	
		
					In The Bible		
	
","
	
	Drake Featuring Lil Durk & Giveon
"
95,"

	
	
		
					Peepin Out The Window		
	
","
	
	Young Thug With Future & BSlime
"
96,"

	
	
		
					Who's In Your Head		
	
","
	
	Jonas Brothers
"
97,"

	
	
		
					Woo Baby		
	
","
	
	Pop Smoke Featuring Chris Brown
"
98,"

	
	
		
					Flocky Flocky		
	
","
	
	Don Toliver Featuring Travis Scott
"
99,"

	
	
		
					Like A Lady		
	
","
	
	Lady A
"
100,"

	
	
		
					Just About Over You		
	
","
	
	Priscilla Block
"
