Number,Song Name,Artist Name
34,"

	
	
		
					Wockesha		
	
","
	
	Moneybagg Yo
"
35,"

	
	
		
					Better Days		
	
","
	
	NEIKED X Mae Muller X Polo G
"
36,"

	
	
		
					Buy Dirt		
	
","
	
	Jordan Davis Featuring Luke Bryan
"
37,"

	
	
		
					Ghost		
	
","
	
	Justin Bieber
"
38,"

	
	
		
					Lets Go Brandon		
	
","
	
	Loza Alexander
"
39,"

	
	
		
					Cold As You		
	
","
	
	Luke Combs
"
40,"

	
	
		
					A-O-K		
	
","
	
	Tai Verdes
"
41,"

	
	
		
					You Should Probably Leave		
	
","
	
	Chris Stapleton
"
42,"

	
	
		
					Leave The Door Open		
	
","
	
	Silk Sonic (Bruno Mars & Anderson .Paak)
"
43,"

	
	
		
					Thinking 'Bout You		
	
","
	
	Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter
"
44,"

	
	
		
					Memory I Don't Mess With		
	
","
	
	Lee Brice
"
45,"

	
	
		
					Bubbly		
	
","
	
	Young Thug With Drake & Travis Scott
"
46,"

	
	
		
					Wild Side		
	
","
	
	Normani Featuring Cardi B
"
47,"

	
	
		
					Sharing Locations		
	
","
	
	Meek Mill Featuring Lil Baby & Lil Durk
"
48,"

	
	
		
					Gyalis		
	
","
	
	Capella Grey
"
49,"

	
	
		
					I Was On A Boat That Day		
	
","
	
	Old Dominion
"
50,"

	
	
		
					Family Ties		
	
","
	
	Baby Keem & Kendrick Lamar
"
51,"

	
	
		
					Have Mercy		
	
","
	
	Chloe
"
52,"

	
	
		
					Fair Trade		
	
","
	
	Drake Featuring Travis Scott
"
53,"

	
	
		
					Same Boat		
	
","
	
	Zac Brown Band
"
54,"

	
	
		
					My Boy		
	
","
	
	Elvie Shane
"
55,"

	
	
		
					Hurricane		
	
","
	
	Kanye West
"
56,"

	
	
		
					Chosen		
	
","
	
	Blxst & Tyga Featuring Ty Dolla $ign
"
57,"

	
	
		
					Baddest		
	
","
	
	Yung Bleu, Chris Brown & 2 Chainz
"
58,"

	
	
		
					Knowing You		
	
","
	
	Kenny Chesney
"
59,"

	
	
		
					Memory		
	
","
	
	Kane Brown X blackbear
"
60,"

	
	
		
					Cold Beer Calling My Name		
	
","
	
	Jameson Rodgers Featuring Luke Combs
"
61,"

	
	
		
					Not In The Mood		
	
","
	
	Lil Tjay, Fivio Foreign & Kay Flock
"
62,"

	
	
		
					Pissed Me Off		
	
","
	
	Lil Durk
"
63,"

	
	
		
					Woman		
	
","
	
	Doja Cat
"
64,"

	
	
		
					Sand In My Boots		
	
","
	
	Morgan Wallen
"
65,"

	
	
		
					'Til You Can't		
	
","
	
	Cody Johnson
"
66,"

	
	
		
					Love Again		
	
","
	
	Dua Lipa
"
67,"

	
	
		
					Whiskey And Rain		
	
","
	
	Michael Ray
"
68,"

	
	
		
					One Mississippi		
	
","
	
	Kane Brown
"
69,"

	
	
		
					Switches & Dracs		
	
","
	
	Moneybagg Yo Featuring Lil Durk & EST Gee
"
70,"

	
	
		
					Jugaste y Sufri		
	
","
	
	Eslabon Armado Featuring DannyLux
"
71,"

	
	
		
					Too Easy		
	
","
	
	Gunna & Future
"
72,"

	
	
		
					Esta Danada		
	
","
	
	Ivan Cornejo
"
73,"

	
	
		
					Volvi		
	
","
	
	Aventura x Bad Bunny
"
74,"

	
	
		
					Tequila Little Time		
	
","
	
	Jon Pardi
"
75,"

	
	
		
					Whole Lotta Money		
	
","
	
	BIA Featuring Nicki Minaj
"
76,"

	
	
		
					2055		
	
","
	
	Sleepy Hallow
"
77,"

	
	
		
					Maybach		
	
","
	
	42 Dugg Featuring Future
"
78,"

	
	
		
					WFM		
	
","
	
	RealestK
"
79,"

	
	
		
					Poke It Out		
	
","
	
	Wale Featuring J. Cole
"
80,"

	
	
		
					Praise God		
	
","
	
	Kanye West
"
81,"

	
	
		
					Lo Siento BB:/		
	
","
	
	Tainy, Bad Bunny & Julieta Venegas
"
82,"

	
	
		
					Freedom Was A Highway		
	
","
	
	Jimmie Allen & Brad Paisley
"
83,"

	
	
		
					For Tonight		
	
","
	
	Giveon
"
84,"

	
	
		
					Thot Shit		
	
","
	
	Megan Thee Stallion
"
85,"

	
	
		
					Like A Lady		
	
","
	
	Lady A
"
86,"

	
	
		
					Get Into It (Yuh)		
	
","
	
	Doja Cat
"
87,"

	
	
		
					Scorpio		
	
","
	
	Moneybagg Yo
"
88,"

	
	
		
					Big Energy		
	
","
	
	Latto
"
89,"

	
	
		
					Half Of My Hometown		
	
","
	
	Kelsea Ballerini Featuring Kenny Chesney
"
90,"

	
	
		
					Money		
	
","
	
	Lisa
"
91,"

	
	
		
					No Friends In The Industry		
	
","
	
	Drake
"
92,"

	
	
		
					Ya Superame (En Vivo Desde Culiacan, Sinaloa)		
	
","
	
	Grupo Firme
"
93,"

	
	
		
					Who's In Your Head		
	
","
	
	Jonas Brothers
"
94,"

	
	
		
					In The Bible		
	
","
	
	Drake Featuring Lil Durk & Giveon
"
95,"

	
	
		
					Just About Over You		
	
","
	
	Priscilla Block
"
96,"

	
	
		
					To Be Loved By You		
	
","
	
	Parker McCollum
"
97,"

	
	
		
					Ain't Shit		
	
","
	
	Doja Cat
"
98,"

	
	
		
					Life Goes On		
	
","
	
	Oliver Tree
"
99,"

	
	
		
					Come Through		
	
","
	
	H.E.R. Featuring Chris Brown
"
100,"

	
	
		
					Nevada		
	
","
	
	YoungBoy Never Broke Again
"
